Date,Gold_Toman,USD_Toman,Ounce_Toman,Oil_Toman
2025-12-10,12681800.00,124930.00,524256239.80,7771895.19
2025-12-09,12679700.00,124870.00,525290653.39,7734447.63
2025-12-08,12713200.00,126280.00,528759640.66,7891237.41
2025-12-07,12706500.00,124005.00,522284234.78,7844556.09
2025-12-06,12449600.00,121995.00,513818517.17,7717403.50
2025-12-04,12248000.00,119705.00,504173495.62,7572538.10
2025-12-03,12295300.00,120455.00,505826657.97,7548914.63
2025-12-02,12120800.00,118695.00,496928498.59,7412502.84
2025-12-01,12210200.00,118975.00,504370694.26,7515650.53
2025-11-30,12054100.00,117380.00,488911198.93,7410199.53
2025-11-29,11834300.00,115860.00,482580094.63,7314241.92
2025-11-27,11469100.00,114170.00,475540906.30,7207552.22
2025-11-26,11496900.00,113640.00,473333350.20,7174093.32
2025-11-25,11355600.00,113460.00,469633654.16,7088980.75
2025-11-23,11277300.00,113760.00,461467440.00,7210108.92
2025-11-22,11125200.00,112910.00,458019415.00,7156235.92
2025-11-20,11349400.00,113520.00,460493880.00,7194897.72
2025-11-19,11345900.00,113360.00,462248066.46,7199493.41
2025-11-18,11128700.00,112550.00,457099320.50,7303369.43
2025-11-17,11182900.00,112495.00,457663413.99,7222178.66
2025-11-16,11107000.00,112190.00,469728300.04,7069091.71
2025-11-15,11225900.00,112830.00,472407915.98,7109418.11
2025-11-13,11558300.00,112530.00,471151846.01,7090515.11
2025-11-12,11397200.00,112610.00,473457473.00,7061773.00
2025-11-11,11008100.00,109840.00,451090890.55,7157174.80
2025-11-10,10571100.00,107670.00,442717484.97,6897339.94
2025-11-09,10455000.00,107860.00,429272003.47,6836166.92
2025-11-08,10430700.00,107805.00,429053108.97,6832681.02
2025-11-06,10501900.00,107840.00,429192405.47,6834899.32
2025-11-05,10468600.00,107860.00,429315163.27,6851267.25
2025-11-04,10472800.00,108215.00,427200350.22,6973374.86
2025-11-03,10488500.00,107970.00,431912396.27,7006173.23
2025-11-02,10497000.00,108320.00,433420821.29,7040800.00
2025-11-01,10626300.00,108870.00,435621536.32,7076550.00
2025-10-30,10381800.00,107300.00,429339495.24,6974500.00
2025-10-29,10455000.00,106910.00,425897361.78,6940597.00
2025-10-28,10352700.00,106930.00,424105760.78,6886292.16
2025-10-27,10545300.00,107980.00,432125151.46,7085647.90
2025-10-26,10743800.00,107840.00,444893920.00,7116361.37
2025-10-25,10649400.00,107020.00,441511010.00,7062249.57
2025-10-23,10895300.00,108480.00,447534240.00,7158594.97
2025-10-22,10863900.00,107560.00,435015653.50,6732180.42
2025-10-21,10912100.00,108890.00,445109647.68,6677134.77
2025-10-20,10974200.00,106410.00,461436313.61,6492073.92
2025-10-19,11081800.00,108340.00,463716889.16,6615240.55
2025-10-18,10847700.00,106500.00,455841320.80,6502890.15
2025-10-16,11274100.00,110250.00,471892071.53,6731865.15
2025-10-15,11170000.00,109580.00,457704691.30,6784097.78
2025-10-14,10843300.00,108890.00,450663064.27,6793647.03
2025-10-13,10934500.00,111200.00,456876330.86,7041183.97
2025-10-12,10842400.00,112140.00,442538087.48,7313770.94
2025-10-11,10922700.00,112700.00,444748015.50,7350294.14
2025-10-09,11142700.00,113285.00,447056601.03,7388447.84
2025-10-08,11372900.00,115690.00,467769382.65,7664462.50
2025-10-07,10929900.00,113970.00,453213113.13,7459336.15
2025-10-06,10530900.00,111160.00,438915260.00,7277645.34
2025-10-05,10604100.00,113870.00,437226633.44,7300205.77
2025-10-04,10954800.00,115380.00,443024580.37,7397011.87
2025-10-02,11081300.00,117860.00,452547036.25,7556004.67
2025-10-01,10906600.00,115440.00,446464200.00,7544003.82
2025-09-30,10674100.00,114130.00,438350509.57,7648992.22
2025-09-29,10460300.00,112040.00,428093625.06,7615358.94
2025-09-28,10159500.00,110520.00,413002177.21,7672298.20
2025-09-27,10357100.00,110120.00,411507417.25,7644530.20
2025-09-25,9975700.00,108290.00,404668890.42,7517491.60
2025-09-24,9948200.00,107205.00,400099790.97,7430378.29
2025-09-23,9651100.00,103490.00,391254304.11,6999028.42
2025-09-22,9360500.00,104000.00,389032794.92,6923279.97
2025-09-21,9674200.00,105860.00,385722076.83,7139198.66
2025-09-20,9235600.00,102610.00,373880051.99,6920018.65
2025-09-18,8741000.00,98845.00,360161521.67,6666107.04
2025-09-17,8839900.00,99235.00,365363427.85,6743017.95
2025-09-16,8841500.00,99645.00,367580430.77,6822693.27
2025-09-15,8680300.00,99255.00,365476756.15,6693757.44
2025-09-14,8425400.00,97980.00,356343452.43,6502932.87
2025-09-13,8462400.00,97685.00,355270566.96,6483353.72
2025-09-11,8634200.00,99300.00,361144160.30,6590541.27
2025-09-09,8850200.00,100830.00,367353943.92,6694103.64
2025-09-08,8806600.00,101100.00,367811919.87,6674621.66
2025-09-07,8819800.00,102680.00,366136349.01,6878532.98
2025-09-06,8764600.00,102980.00,367206089.03,6898629.98
2025-09-04,8614800.00,101440.00,361714756.95,6795465.38
2025-09-03,8760200.00,102570.00,368554518.99,6933731.84
2025-09-02,8769200.00,103200.00,366298069.92,7135247.94
2025-08-31,8940700.00,104830.00,359755599.12,7193434.89
2025-08-30,8611800.00,102620.00,352171321.01,7041784.68
2025-08-28,8343500.00,98900.00,339405024.83,6786518.27
2025-08-27,8296400.00,100000.00,340460009.77,6805000.31
2025-08-26,7967400.00,96650.00,327508199.44,6496813.12
2025-08-25,7861700.00,95800.00,323210044.68,6591040.29
2025-08-23,7764700.00,94100.00,314002280.81,6367746.83
2025-08-21,7845300.00,95060.00,317205704.72,6432710.03
2025-08-20,7735200.00,93750.00,313443740.84,6266249.66
2025-08-19,7593200.00,93345.00,309289313.88,6141167.64
2025-08-18,7586900.00,93850.00,312680040.42,6250409.86
2025-08-17,7513100.00,93290.00,313333118.44,6122622.44
2025-08-16,7401800.00,92760.00,311553007.47,6087838.55
2025-08-13,7623700.00,93670.00,314609424.43,6147561.84
2025-08-12,7449600.00,92490.00,309739751.97,6115439.05
2025-08-11,7496400.00,93275.00,312760411.61,6214912.99
2025-08-10,7492300.00,92000.00,310960000.00,6153879.94
2025-08-09,7457700.00,91830.00,310385400.00,6142508.64
2025-08-06,7593400.00,93450.00,315861000.00,6250870.44
2025-08-05,7592700.00,92960.00,314381414.92,6287814.34
2025-08-04,7641000.00,93410.00,315202694.88,6422871.80
2025-08-03,7672400.00,93800.00,314014255.42,6535045.83
2025-08-02,7524800.00,92400.00,309327475.49,6437507.83
2025-08-01,7398100.00,91180.00,305243281.55,6352510.43
2025-07-30,7210900.00,90560.00,298467652.42,6632614.21
2025-07-29,7148500.00,89600.00,297776631.25,6496896.19
2025-07-28,7144100.00,89250.00,295337183.72,6251070.08
2025-07-27,7122400.00,89205.00,297409470.00,6105190.42
2025-07-26,7025500.00,88000.00,293392000.00,6022720.21
2025-07-25,7008600.00,88050.00,293558700.00,6026142.21
2025-07-23,7107000.00,88440.00,300174212.64,6059024.59
2025-07-22,7134400.00,87990.00,302615203.70,6035233.78
2025-07-21,7182500.00,88110.00,299741400.40,6098093.02
2025-07-20,7078600.00,87895.00,294711935.00,6089365.49
2025-07-19,6945100.00,86760.00,290906280.00,6010732.69
2025-07-18,6985100.00,87560.00,293588680.00,6066156.69
2025-07-16,7081800.00,88740.00,297500850.00,6080464.50
2025-07-15,7127500.00,88840.00,295819436.34,6104196.32
2025-07-14,7126100.00,89420.00,299691130.00,6188758.12
2025-07-12,7155700.00,88900.00,298348400.00,6255004.05
2025-07-11,6966400.00,87090.00,292274040.00,6127652.45
2025-07-09,7055300.00,88285.00,292364614.62,6196724.37
2025-07-08,7033100.00,87830.00,290453810.00,6161274.63
2025-07-07,6932400.00,87040.00,290034683.75,6056243.36
2025-07-06,7138800.00,88370.00,295862760.00,6107250.75
2025-07-02,7437100.00,91600.00,306676800.00,6330476.06
2025-07-01,7499700.00,91390.00,304941008.54,6133182.96
2025-06-30,7407300.00,91720.00,302162359.04,6201189.26
2025-06-29,7356300.00,90695.00,296908217.07,6146399.85
2025-06-28,7067500.00,88120.00,288478439.70,5971892.10
2025-06-27,6744100.00,84570.00,276856804.87,5731308.62
2025-06-25,6718900.00,83680.00,278411736.17,5663462.43
2025-06-24,6774100.00,82870.00,274912929.91,5563891.75
2025-06-11,6774100.00,83535.00,277444799.58,5828236.67
2025-06-10,6588700.00,82740.00,274771257.92,5532824.03
2025-06-09,6461000.00,81910.00,272932319.00,5491246.47
2025-06-08,6551300.00,82495.00,274106132.47,5483442.75
2025-06-07,6500300.00,82285.00,273408365.48,5469484.05
2025-06-06,6427800.00,82070.00,272693984.99,5455193.00
2025-06-02,6617300.00,82385.00,277686889.05,5324542.32
2025-06-01,6605300.00,82365.00,270890240.46,5263123.63
2025-05-31,6416000.00,82250.00,270512016.97,5255775.13
2025-05-30,6442300.00,82740.00,272123577.92,5287086.13
2025-05-28,6440000.00,82270.00,270964480.03,5339323.13
2025-05-27,6442300.00,82685.00,272786091.57,5299281.35
2025-05-26,6460300.00,82830.00,278606996.09,5365727.30
2025-05-25,6481300.00,82250.00,276656108.03,5328154.90
2025-05-24,6536300.00,82350.00,276992468.04,5334632.90
2025-05-23,6568800.00,82915.00,278892902.10,5371233.60
2025-05-21,6531700.00,82710.00,273712207.04,5368706.40
2025-05-20,6481800.00,83190.00,272888161.06,5438961.97
2025-05-19,6592600.00,84065.00,271437470.29,5509620.18
2025-05-18,6256700.00,81855.00,260462610.00,5354135.85
2025-05-17,6220700.00,81800.00,260287600.00,5350538.30
2025-05-16,6309800.00,82335.00,261989970.00,5385532.65
2025-05-14,6434700.00,83110.00,264406145.88,5492739.60
2025-05-13,6460500.00,83210.00,269625367.06,5544282.07
2025-05-12,6582200.00,83500.00,268870000.00,5424159.92
2025-05-11,6541100.00,83490.00,278472537.85,5335845.89
2025-05-10,6648200.00,83195.00,277488594.88,5316992.44
2025-05-09,6718900.00,83550.00,278672661.84,5339680.49
2025-05-07,6695800.00,83060.00,280859075.89,5076627.11
2025-05-06,6668300.00,82050.00,279905361.99,5099407.63
2025-05-05,6688900.00,82465.00,273066358.53,4966866.91
2025-05-04,6779800.00,84440.00,272901627.75,5175327.68
2025-05-03,6806800.00,85870.00,277523244.61,5262972.38
2025-05-02,6775900.00,85690.00,276941502.63,5251940.18
2025-04-30,6417400.00,81945.00,270828225.00,5172368.31
2025-04-29,6486900.00,81390.00,270117135.97,5229307.50
2025-04-28,6491000.00,80965.00,269815862.50,5332354.95
2025-04-27,6534700.00,81265.00,266744228.06,5434190.77
2025-04-26,6694000.00,82700.00,271454471.92,5530149.23
2025-04-25,6653100.00,82360.00,270338455.96,5507413.43
2025-04-22,6506500.00,80875.00,275039703.95,5454210.20
2025-04-21,6569300.00,80835.00,275340173.05,5356127.27
2025-04-20,6633000.00,81975.00,272698043.01,5398053.62
2025-04-19,6554300.00,82790.00,275409222.08,5451721.37
2025-04-18,6564400.00,83190.00,276739862.12,5478061.37
2025-04-16,6871000.00,85595.00,284740335.36,5636430.62
2025-04-15,6975400.00,87700.00,282279985.72,5671558.84
2025-04-14,6733200.00,87980.00,281958308.30,5708142.16
2025-04-13,6757900.00,88080.00,283811371.70,5704060.99
2025-04-12,6643200.00,85990.00,277076973.80,5568712.58
2025-04-11,7378200.00,96215.00,310023968.30,6230883.61
2025-04-09,7639800.00,100890.00,308370285.00,6606277.54
2025-04-08,7543100.00,99970.00,296750938.24,6280115.37
2025-04-07,7364400.00,99795.00,294524988.37,6407836.86
2025-04-06,7823600.00,105555.00,317931660.00,6922297.09
2025-04-05,7986300.00,104520.00,314814240.00,6854421.79
2025-04-04,7710500.00,102565.00,308925780.00,6726212.89
2025-04-02,8238200.00,102780.00,322718911.96,7703360.69
2025-03-29,8181700.00,102780.00,317230470.00,7567691.12
2025-03-28,8281400.00,103895.00,320671917.50,7649788.56
2025-03-26,8114200.00,102190.00,308705761.02,7540600.19
2025-03-25,7994900.00,101920.00,308175499.02,7442198.06
2025-03-24,7938800.00,101785.00,306688393.44,7430305.00
2025-03-17,8109400.00,97780.00,293340000.00,6949224.57
2025-03-16,7697800.00,94320.00,282441240.00,6657105.77
2025-03-15,7379400.00,93130.00,278877785.00,6573115.57
2025-03-14,6871300.00,91135.00,272903757.50,6432308.47
2025-03-12,6811000.00,92305.00,271293634.51,6549039.47
2025-03-11,6725800.00,92680.00,269967562.95,6446820.57
2025-03-10,6674600.00,92285.00,266795935.00,6393504.69
2025-03-09,6734100.00,92385.00,268350704.99,6500208.66
2025-03-08,6718200.00,92210.00,267842382.50,6487895.66
2025-03-07,6635800.00,91220.00,264966729.55,6418239.26
2025-03-05,6378600.00,89170.00,259957305.35,6179481.27
2025-03-04,6391500.00,88490.00,257470512.64,6286329.68
2025-03-03,6435400.00,90480.00,261505291.58,6480177.85
2025-03-02,6377400.00,90735.00,257397052.43,6639987.33
2025-03-01,6511100.00,92230.00,261638068.50,6749391.43
2025-02-28,6435800.00,92160.00,261439492.50,6744268.83
2025-02-26,6630000.00,92520.00,269862340.52,6710475.49
2025-02-25,6718400.00,92595.00,268942177.50,6761286.59
2025-02-24,6580600.00,91830.00,270705648.03,6867047.29
2025-02-23,6656800.00,91315.00,268246952.92,6796575.48
2025-02-22,6741500.00,92740.00,272433033.06,6902638.23
2025-02-21,6792300.00,93580.00,274900617.14,6965159.43
2025-02-19,6903400.00,93070.00,271708548.91,7077042.89
2025-02-18,6756500.00,92170.00,270205581.00,6990172.46
2025-02-17,6582200.00,91995.00,265276790.98,6875706.10
2025-02-16,6473500.00,90820.00,261888560.87,6787886.61
2025-02-15,6509000.00,90705.00,261556946.86,6779291.51
2025-02-14,6543000.00,90615.00,261297422.85,6772564.91
2025-02-12,6550400.00,89060.00,259075540.00,6695530.83
2025-02-11,6382700.00,88350.00,257319375.00,6802950.00
2025-02-10,6394800.00,88150.00,256895549.30,6687940.74
2025-02-08,6620100.00,91365.00,261970868.96,6821311.23
2025-02-07,6327300.00,88960.00,255075012.34,6641753.93
2025-02-05,5964200.00,85460.00,245406944.35,6376170.65
2025-02-04,5902300.00,85270.00,243300895.16,6497573.74
2025-02-03,5771200.00,84595.00,239733762.24,6425836.12
2025-02-02,5704500.00,83865.00,235870312.50,6437477.58
2025-02-01,5664500.00,84050.00,236390625.00,6451678.18
2025-01-31,5676300.00,83765.00,235589062.50,6429801.58
2025-01-29,5582800.00,83510.00,231247549.16,6395195.95
2025-01-28,5534500.00,83230.00,230280768.06,6449492.52
2025-01-26,5599000.00,83930.00,233098793.10,6588505.00
2025-01-25,5610300.00,83880.00,232959928.10,6584580.00
2025-01-24,5558600.00,83390.00,231599051.07,6546115.00
2025-01-22,5516300.00,83905.00,232215486.19,6628495.00
2025-01-21,5482400.00,82570.00,227480350.00,6546975.38
2025-01-20,5411700.00,82335.00,225951944.52,6651844.73
2025-01-19,5279700.00,81020.00,222343189.96,6545605.87
2025-01-18,5247800.00,80670.00,221382684.94,6517329.37
2025-01-17,5253800.00,80530.00,220998482.93,6506018.77
2025-01-15,5229800.00,80070.00,217189875.00,6568142.00
2025-01-14,5258700.00,80485.00,215498587.50,6432361.05
2025-01-12,5328400.00,81460.00,220634410.00,6497249.77
2025-01-11,5283400.00,80665.00,218481152.50,6433840.57
2025-01-10,5353500.00,81950.00,221961575.00,6536332.18
2025-01-08,5285000.00,81390.00,216863655.00,6198662.70
2025-01-07,5271800.00,80410.00,213625243.07,6195590.75
2025-01-06,5224000.00,80080.00,211283064.18,6110104.24
2025-01-05,5117400.00,79345.00,209867525.00,6070686.12
2025-01-04,5120600.00,79545.00,210396525.00,6085988.12
2025-01-03,5156400.00,79835.00,211163575.00,6108176.02
2025-01-01,5195600.00,80635.00,212005538.06,6018596.35
2024-12-31,5218500.00,81230.00,213569912.03,6063007.15
2024-12-30,5241300.00,81305.00,211888968.44,6048278.90
2024-12-29,5230500.00,81320.00,212830700.03,6031504.25
2024-12-28,5161200.00,79715.00,208630094.11,5912461.40
2024-12-27,5263000.00,81060.00,212150228.04,6012220.05
2024-12-25,5143200.00,79385.00,207988700.00,5841148.45
2024-12-24,5077700.00,78595.00,205918900.00,5783020.24
2024-12-23,5049300.00,78660.00,205483521.84,5713075.58
2024-12-22,4987200.00,77880.00,204723152.20,5680567.39
2024-12-21,4907100.00,76280.00,200517232.28,5563863.39
2024-12-20,4891800.00,76240.00,200412084.28,5560945.79
2024-12-18,4871000.00,76755.00,202364557.50,5633049.40
2024-12-17,4969400.00,77365.00,204583998.44,5662344.54
2024-12-16,4912400.00,76630.00,203176774.52,5663723.58
2024-12-15,4941700.00,75950.00,201723200.00,5657515.34
2024-12-14,4853500.00,74710.00,198429760.00,5565147.74
2024-12-13,4867600.00,74715.00,198443040.00,5565520.19
2024-12-11,4818200.00,72960.00,199458051.56,5364018.96
2024-12-10,4861300.00,73195.00,197450839.15,5283947.23
2024-12-09,4757900.00,72320.00,192725560.94,5217164.76
2024-12-08,4694200.00,71885.00,189675768.02,5112461.40
2024-12-07,4657900.00,71920.00,189768119.02,5114950.60
2024-12-06,4615000.00,71560.00,188818222.99,5089347.40
2024-12-03,4686600.00,71480.00,189043152.51,5262357.80
2024-12-02,4621700.00,71095.00,187328208.56,5106753.98
2024-12-01,4591900.00,70415.00,187092655.00,5136070.27
2024-11-30,4564900.00,69900.00,185724300.00,5098506.17
2024-11-29,4579500.00,70400.00,187052800.00,5134976.17
2024-11-27,4563100.00,70140.00,185162579.15,5108296.33
2024-11-26,4511100.00,69905.00,183172074.91,5089782.88
2024-11-25,4470300.00,69595.00,182116199.40,5081131.10
2024-11-24,4473500.00,69370.00,187985756.23,5214542.77
2024-11-23,4567700.00,68960.00,186874697.27,5183723.07
2024-11-22,4660500.00,69905.00,189435552.67,5254758.72
2024-11-20,4519700.00,69225.00,183321641.62,5040272.08
2024-11-19,4495000.00,68930.00,181086009.73,5053258.13
2024-11-18,4436100.00,68905.00,179883399.73,5050736.71
2024-11-17,4356900.00,68445.00,175609333.16,4862332.86
2024-11-16,4287200.00,68175.00,174916594.17,4843152.06
2024-11-15,4296200.00,68240.00,175083364.67,4847769.66
2024-11-13,4298300.00,68330.00,176346067.34,4938892.32
2024-11-12,4374400.00,68440.00,177944000.00,4920151.56
2024-11-11,4322300.00,67820.00,177091580.69,4871510.72
2024-11-10,4246300.00,66920.00,179847500.00,4943380.58
2024-11-09,4445800.00,68265.00,183462187.50,5042735.74
2024-11-08,4546700.00,69220.00,186028750.00,5113281.59
2024-11-06,4543200.00,69045.00,184184448.74,5172851.27
2024-11-05,4570900.00,69625.00,190793390.90,5258776.17
2024-11-04,4609700.00,68890.00,188489935.73,5172261.33
2024-11-03,4618500.00,68960.00,188853862.73,5040975.89
2024-11-02,4679000.00,69325.00,189853451.77,5067657.39
2024-11-01,4659300.00,69480.00,190277934.79,5078987.89
2024-10-30,4612700.00,68230.00,190259355.00,4950086.71
2024-10-29,4750800.00,69240.00,191684009.24,4924348.99
2024-10-28,4626800.00,68400.00,187614353.32,4885127.87
2024-10-27,4536300.00,67480.00,184955925.41,5131854.21
2024-10-26,4448100.00,66085.00,181132370.05,5025764.45
2024-10-25,4376800.00,65530.00,179611170.60,4983556.70
2024-10-23,4597000.00,67950.00,184443473.36,5093531.94
2024-10-22,4567700.00,67730.00,185864662.69,5150189.26
2024-10-21,4436800.00,66150.00,180133071.46,4914283.56
2024-10-20,4325500.00,64855.00,175997010.33,4738306.14
2024-10-19,4275900.00,64195.00,174205968.37,4690086.54
2024-10-18,4253500.00,63960.00,173568248.88,4672917.44
2024-10-16,4179400.00,63660.00,170226840.00,4724845.28
2024-10-15,4162500.00,63335.00,168559762.81,4702623.75
2024-10-14,4105000.00,62765.00,166189170.06,4861776.84
2024-10-13,4107800.00,63150.00,167827446.17,4991376.06
2024-10-12,4081900.00,62845.00,167016878.14,4967268.86
2024-10-11,4036500.00,62495.00,166086718.10,4939604.86
2024-10-09,4092800.00,63550.00,165611300.00,4866659.12
2024-10-08,4067400.00,62935.00,164575025.00,4857323.32
2024-10-07,4034600.00,62545.00,165419019.05,5061766.87
2024-10-06,4099900.00,62845.00,166275304.07,4905052.44
2024-10-05,4141000.00,63455.00,167889242.10,4952662.94
2024-10-04,4093000.00,62390.00,165071465.05,4869539.69
2024-10-02,4105000.00,62690.00,165946705.12,4632791.10
2024-10-01,4078500.00,62255.00,166052764.54,4579477.65
2024-09-30,4050100.00,61495.00,162106975.51,4413495.94
2024-09-29,3937600.00,60375.00,159649615.45,4345792.70
2024-09-28,3978700.00,60610.00,160271025.96,4362708.00
2024-09-27,4026100.00,60700.00,160509012.96,4369186.20
2024-09-25,3905100.00,60030.00,159631773.07,4409803.75
2024-09-24,3878100.00,59715.00,158316405.08,4488776.44
