Date,Gold_Toman,USD_Toman,Ounce_Toman,Oil_Toman
2022-03-13,1230100.00,26276.00,52502074.96,2872755.13
2022-03-12,1238400.00,26436.00,52821770.95,2890247.93
2022-03-10,1217800.00,25696.00,51343176.97,2809343.73
2022-03-09,1217800.00,25681.00,50999898.53,2854186.32
2022-03-08,1223800.00,25759.00,52550935.27,3296636.91
2022-03-07,1248100.00,26038.00,51917168.84,3208141.96
2022-03-06,1208600.00,25811.00,49928799.03,2851083.04
2022-03-05,1196600.00,25440.00,49211136.62,2810102.38
2022-03-03,1200000.00,25615.00,49549656.63,2829432.88
2022-03-02,1200000.00,25607.00,49188486.93,2891798.52
2022-02-28,1203000.00,25965.00,49317921.63,2622205.29
2022-02-27,1203000.00,25979.00,50012172.27,2573999.37
2022-02-26,1202100.00,25985.00,50023722.87,2574593.85
2022-02-24,1230100.00,26144.00,50329813.76,2590347.57
2022-02-23,1230100.00,26155.00,49935124.72,2532850.10
2022-02-22,1190800.00,25949.00,49461388.27,2512901.06
2022-02-21,1188500.00,26057.00,48731800.13,2470464.11
2022-02-20,1174900.00,25792.00,48236197.14,2445339.46
2022-02-19,1173000.00,25417.00,47534872.16,2409785.71
2022-02-16,1190410.00,26243.00,49079657.32,2488098.77
2022-02-13,1209500.00,26915.30,49421872.55,2460327.67
2022-02-12,1217600.00,26867.00,49333184.09,2455912.57
2022-02-10,1163600.00,26227.00,48158016.12,2397410.17
2022-02-09,1163600.00,26232.00,48140965.12,2401539.68
2022-02-08,1165600.00,26224.00,47900757.76,2380614.69
2022-02-07,1155500.00,26052.00,47430270.56,2414759.94
2022-02-06,1177600.00,26460.00,47707380.00,2410770.62
2022-02-05,1184800.00,26760.00,48248280.00,2438103.62
2022-02-03,1210900.00,27265.00,49158795.00,2484114.17
2022-02-02,1210900.00,27281.00,49356783.87,2440831.10
2022-02-01,1208800.00,27254.00,49065377.53,2429966.74
2022-01-31,1216900.00,27460.00,49290700.00,2504626.57
2022-01-30,1216700.00,27691.00,49658271.65,2473913.84
2022-01-29,1227700.00,27882.00,50000791.96,2490977.78
2022-01-27,1232400.00,27771.00,49801735.66,2481061.04
2022-01-26,1232400.00,27790.00,50852921.68,2499988.37
2022-01-25,1238100.00,27858.00,51612515.24,2457075.51
2022-01-24,1239700.00,27779.00,51160582.94,2396494.24
2022-01-23,1241600.00,27965.00,51525512.50,2471546.62
2022-01-22,1234900.00,27769.00,51164382.50,2454224.14
2022-01-20,1218000.00,27525.00,50714812.50,2432659.42
2022-01-19,1218000.00,27514.00,50711052.73,2433338.23
2022-01-18,1210000.00,27474.00,49791131.54,2404249.80
2022-01-17,1191700.00,27343.00,49797070.26,2309663.24
2022-01-16,1185500.00,27303.00,49724222.27,2306284.44
2022-01-15,1197700.00,27508.00,50097568.26,2323600.79
2022-01-13,1227500.00,26662.00,48556833.10,2252139.17
2022-01-12,1227500.00,27960.00,51088510.63,2367373.15
2022-01-11,1210900.00,27709.00,50391586.72,2319797.51
2022-01-10,1225400.00,28038.00,50423539.88,2267433.14
2022-01-09,1198400.00,27882.00,50873496.52,2252865.69
2022-01-08,1173700.00,27375.00,49948424.33,2211900.08
2022-01-05,1265400.00,28373.50,51770287.41,2292578.89
2022-01-04,1265400.00,28373.50,51469529.00,2269880.00
2022-01-03,1266800.00,29032.00,52240181.51,2292947.46
2022-01-02,1280800.00,29265.00,53048664.07,2321299.79
2022-01-01,1293800.00,29548.00,53561658.16,2343747.35
2021-12-30,1297500.00,27388.00,49646226.26,2172416.15
2021-12-29,1297500.00,29818.00,53824471.07,2362480.24
2021-12-28,1287800.00,29659.00,53688720.35,2341281.53
2021-12-27,1287300.00,29521.00,53376919.38,2320350.55
2021-12-26,1293500.00,29857.00,54076996.94,2294510.40
2021-12-25,1297900.00,29937.00,54221892.94,2300658.40
2021-12-23,1301900.00,30013.10,54359725.25,2306506.69
2021-12-22,1301900.00,30013.10,54071600.23,2259686.33
2021-12-21,1300500.00,30077.00,53774669.03,2225096.56
2021-12-20,1297200.00,30178.00,54130277.13,2158330.46
2021-12-19,1286200.00,30071.00,54025557.87,2255926.32
2021-12-18,1281500.00,29910.00,53736305.27,2243848.10
2021-12-16,1299100.00,27417.00,49257381.53,2056823.25
2021-12-15,1299100.00,29950.00,52789869.27,2212705.92
2021-12-14,1292200.00,30134.00,53349234.34,2220875.71
2021-12-13,1297900.00,30222.00,53985560.08,2248214.56
2021-12-12,1286800.00,29772.00,52833390.47,2215632.19
2021-12-11,1293300.00,30160.00,53521935.26,2244507.14
2021-12-09,1306700.00,27704.00,49163517.72,2061731.63
2021-12-08,1306700.00,30706.00,54761081.15,2328128.91
2021-12-07,1309500.00,30701.00,54727601.85,2316083.51
2021-12-06,1316900.00,30693.00,54556807.50,2243044.50
2021-12-05,1319400.00,30971.00,54530638.19,2157749.51
2021-12-04,1304400.00,30338.00,53416115.12,2113648.40
2021-12-02,1258900.00,27324.00,48109365.47,1903663.03
2021-12-01,1258900.00,29339.00,52270361.68,2020577.01
2021-11-30,1261500.00,29190.00,51771383.29,2059938.29
2021-11-29,1251100.00,29054.00,51782945.62,2133725.83
2021-11-28,1269500.00,29435.00,52514982.78,2421028.75
2021-11-27,1257300.00,29472.00,52580994.48,2424072.00
2021-11-25,1250400.00,28808.00,51396352.10,2369458.00
2021-11-24,1250400.00,28977.00,51697864.99,2383358.25
2021-11-23,1252400.00,29166.00,52017561.00,2400653.39
2021-11-22,1235800.00,28644.00,51731064.00,2282926.71
2021-11-21,1252000.00,28440.00,52926840.00,2310465.54
2021-11-20,1239500.00,28289.00,52645829.00,2298198.30
2021-11-18,1240400.00,27898.00,51918178.00,2266433.46
2021-11-17,1240400.00,28140.00,52613356.63,2259079.17
2021-11-16,1249400.00,28354.00,52556973.71,2337220.23
2021-11-15,1255000.00,28148.00,52526982.11,2309543.49
2021-11-14,1260800.00,28040.00,52244126.63,2323674.88
2021-11-13,1270200.00,28524.00,53145915.41,2363783.96
2021-11-11,1263800.00,28424.00,52959595.41,2355496.96
2021-11-10,1263800.00,28424.00,52516181.71,2348959.34
2021-11-09,1252000.00,28376.00,51933753.81,2405717.25
2021-11-08,1214600.00,28106.00,51360905.09,2344883.59
2021-11-07,1203700.00,28025.00,50248825.00,2257133.53
2021-11-06,1201400.00,27988.00,50182484.00,2254153.55
2021-11-04,1168400.00,27651.00,49578243.00,2227011.57
2021-11-03,1168400.00,27657.00,48775884.52,2267597.37
2021-11-02,1171600.00,27898.00,49901151.24,2363518.59
2021-11-01,1168400.00,27603.00,49550144.63,2338250.10
2021-10-31,1171600.00,27504.00,49551205.73,2319137.27
2021-10-30,1168400.00,27576.00,49680920.93,2325208.31
2021-10-28,1171600.00,27657.00,49826850.52,2332038.23
2021-10-27,1171600.00,27667.00,49742499.98,2340074.91
2021-10-26,1171400.00,27687.00,49634483.55,2392156.84
2021-10-25,1163300.00,27561.00,49775166.00,2369970.33
2021-10-23,1162900.00,27603.00,49166462.25,2335489.85
2021-10-21,1149000.00,27415.00,48831596.66,2319583.17
2021-10-20,1149000.00,27421.00,48921805.43,2353270.21
2021-10-19,1142600.00,27306.00,48323426.87,2323194.53
2021-10-18,1147200.00,27475.00,48487881.34,2316966.80
2021-10-17,1137000.00,27253.00,48965463.77,2289252.00
2021-10-16,1141200.00,27181.00,48836101.37,2283204.00
2021-10-14,1141600.00,27087.00,48667211.58,2275308.00
2021-10-13,1141600.00,27070.00,48555457.68,2251682.61
2021-10-12,1141400.00,27167.00,47767737.43,2266271.09
2021-10-11,1131900.00,27336.00,47963744.93,2286656.44
2021-10-09,1139490.00,27513.60,48437692.80,2230802.74
2021-10-06,1159400.00,27932.00,49174286.00,2264726.61
2021-10-04,1169100.00,28136.00,49693801.83,2286331.42
2021-10-03,1169100.00,28138.00,49390632.77,2209395.67
2021-10-02,1160800.00,28046.00,49229145.17,2202171.83
2021-09-30,1164500.00,28471.00,49975147.69,2235542.82
2021-09-29,1157300.00,28243.00,48620324.50,2221029.50
2021-09-28,1151300.00,28056.00,48699606.17,2218948.94
2021-09-26,1146000.00,27681.00,48378082.35,2138357.25
2021-09-25,1141900.00,27559.00,48164862.95,2128932.75
2021-09-23,1156200.00,27681.00,48378082.35,2138357.25
2021-09-22,1152300.00,27521.00,48896559.36,2096825.06
2021-09-21,1142600.00,27403.00,48667728.00,2037687.10
2021-09-20,1142600.00,27407.00,48285653.94,2025925.39
2021-09-19,1132200.00,27443.00,48151487.13,2076611.76
2021-09-18,1133600.00,27471.00,48200615.93,2078730.52
2021-09-16,1151600.00,27446.00,48156750.93,2076838.77
2021-09-15,1151600.00,27451.00,49203173.07,2071452.43
2021-09-14,1154600.00,27317.00,49298988.57,2010531.16
2021-09-13,1166800.00,27641.00,49532672.00,2031889.97
2021-09-12,1155900.00,27313.00,49092386.87,1951513.77
2021-09-11,1157300.00,27239.00,48959379.27,1946226.47
2021-09-09,1183600.00,27827.00,50016250.48,1988239.07
2021-09-08,1183600.00,27841.00,49854877.34,2021256.56
2021-09-07,1180600.00,27681.00,49712308.58,1984450.96
2021-09-06,1168200.00,27381.00,49524013.36,1999634.40
2021-09-05,1166100.00,27112.00,49037473.08,1979989.33
2021-09-04,1169100.00,27067.00,48956081.58,1976702.98
2021-09-02,1161900.00,27291.00,49361230.37,1993061.70
2021-09-01,1161900.00,27279.00,49459554.23,1952903.51
2021-08-31,1154300.00,27035.00,49068525.00,1973284.59
2021-08-30,1165200.00,27428.00,49617252.00,2013489.58
2021-08-29,1153900.00,27069.00,48513060.48,1923793.82
2021-08-28,1182300.00,27599.00,49462926.45,1961460.92
2021-08-26,1171200.00,27899.00,50000586.44,1982781.92
2021-08-25,1171200.00,27899.00,49888990.44,2015702.75
2021-08-24,1171900.00,27849.00,50284153.72,1978671.53
2021-08-23,1175600.00,27649.00,49856675.45,1900868.75
2021-08-22,1173300.00,27666.00,49383810.00,1909783.95
2021-08-21,1154800.00,27458.00,49012530.00,1895425.71
2021-08-17,1144900.00,26899.00,48014715.00,1856837.94
2021-08-16,1144900.00,26909.00,48083692.76,1870444.65
2021-08-15,1148800.00,26913.00,47070837.00,1919165.96
2021-08-14,1137700.00,26907.00,47060343.00,1918738.10
2021-08-12,1107000.00,26429.00,46224321.00,1884651.93
2021-08-11,1107000.00,26432.00,46266573.45,1888302.14
2021-08-10,1110200.00,26616.00,46013742.10,1879888.01
2021-08-09,1092000.00,26319.00,45358165.24,1817063.78
2021-08-08,1084800.00,25917.00,46782776.07,1847622.95
2021-08-07,1086500.00,25679.00,46353162.27,1830655.93
2021-08-05,1100800.00,25628.00,46261102.17,1827020.14
2021-08-04,1100800.00,25628.00,46399494.00,1803698.57
2021-08-03,1098900.00,25624.00,46382001.77,1855433.93
2021-08-02,1099600.00,25733.00,46785166.67,1875678.35
2021-08-01,1093800.00,25519.00,45921440.50,1907290.01
2021-07-31,1097500.00,25489.00,45867455.50,1905047.81
2021-07-28,1095700.00,25599.00,46065400.50,1913269.21
2021-07-27,1095700.00,25614.00,46092393.00,1907730.81
2021-07-26,1077500.00,25172.00,45276875.17,1875314.00
2021-07-25,1074900.00,25056.00,45226080.00,1848882.26
2021-07-24,1060600.00,24779.00,44726095.00,1828442.43
2021-07-22,1053700.00,24628.00,44453540.00,1817300.14
2021-07-20,1056000.00,24519.00,44401457.70,1700392.61
2021-07-19,1056000.00,24530.00,44367409.80,1683248.67
2021-07-18,1047700.00,24467.00,44735463.40,1797590.52
2021-07-17,1050700.00,24544.00,44876250.20,1803247.71
2021-07-15,1059000.00,24699.00,45159652.20,1814635.56
2021-07-14,1059000.00,24699.00,45058386.91,1846497.29
2021-07-13,1049100.00,24611.00,44531144.00,1882495.34
2021-07-12,1053900.00,24749.00,44684319.50,1860134.93
2021-07-11,1061300.00,24980.00,45001470.00,1834281.41
2021-07-10,1064800.00,24999.00,45035698.50,1835676.58
2021-07-07,1063570.00,24965.20,44974807.80,1833194.64
2021-07-06,1060400.00,25087.00,44993534.50,1869734.08
2021-07-05,1067300.00,25099.00,44573314.71,1903508.07
2021-07-04,1057600.00,24959.00,44324688.71,1892890.47
2021-07-03,1059700.00,25150.00,44663885.61,1907375.91
2021-07-01,1067800.00,25151.00,44665661.51,1907451.75
2021-06-30,1067800.00,25153.00,44540933.63,1889744.82
2021-06-29,1072400.00,25399.00,44773358.44,1898829.29
2021-06-28,1064100.00,24966.00,44429492.99,1864460.89
2021-06-27,1065700.00,24708.00,43871524.20,1866936.42
2021-06-26,1058500.00,24674.00,43811153.80,1864367.38
2021-06-24,1033800.00,24189.00,42949987.81,1827720.78
2021-06-23,1033800.00,24189.00,43112055.88,1818770.97
2021-06-22,1038200.00,24179.00,42949158.88,1808830.93
2021-06-21,1044000.00,24259.00,43224687.38,1816999.14
2021-06-20,1035200.00,24107.00,42760997.78,1761739.60
2021-06-19,1028300.00,23949.00,42480737.37,1750192.96
2021-06-17,1065400.00,24429.00,43332161.39,1785271.36
2021-06-16,1065400.00,24432.00,45431304.00,1817496.47
2021-06-15,1080900.00,24181.00,44843664.50,1789152.14
2021-06-14,1071700.00,24045.00,44819880.00,1751918.71
2021-06-13,1068200.00,23974.00,45411549.63,1738594.40
2021-06-12,1075800.00,24099.00,45648324.62,1747659.40
2021-06-10,1073500.00,23923.00,45314945.43,1734895.88
2021-06-09,1073500.00,23917.00,45279663.23,1727285.77
2021-06-08,1083200.00,24141.00,45679599.02,1743463.05
2021-06-07,1074700.00,23941.00,45411289.97,1711542.04
2021-06-03,1079300.00,23433.00,43847828.46,1671007.17
2021-06-02,1079300.00,23743.00,45289772.50,1694063.01
2021-06-01,1096400.00,23416.00,44558306.97,1644974.00
2021-05-31,1098000.00,23406.00,44370753.06,1625780.74
2021-05-30,1100300.00,23857.00,45225713.74,1657107.20
2021-05-29,1080000.00,23466.00,44484495.05,1629948.34
2021-05-27,1046700.00,22647.00,42931916.79,1573060.60
2021-05-26,1046700.00,23239.00,44184311.83,1600469.99
2021-05-25,1044200.00,23215.00,44064390.93,1593709.79
2021-05-24,1032900.00,23124.00,43579489.84,1583069.02
2021-05-23,1036800.00,23279.00,43806423.34,1515695.70
2021-05-22,1029200.00,23065.00,43403718.13,1501762.16
2021-05-20,1019300.00,22300.00,41964141.09,1451953.01
2021-05-19,1019300.00,23002.00,43273663.72,1533313.40
2021-05-18,1015600.00,22824.00,42630668.31,1568237.02
2021-05-17,1029000.00,23115.00,43167262.50,1605567.88
2021-05-16,1014200.00,22886.00,41712023.04,1586457.51
2021-05-15,1028700.00,22050.00,40188329.46,1528505.99
2021-05-12,994300.00,22585.00,41163420.45,1565592.19
2021-05-11,985300.00,22185.00,40729442.04,1520781.82
2021-05-09,970340.00,22181.60,40270694.80,1510345.06
2021-05-08,938700.00,21646.00,39298313.00,1473876.06
2021-05-06,939900.00,20648.00,37486444.00,1405922.24
2021-05-05,939900.00,21699.00,38713185.37,1496363.02
2021-05-03,939400.00,22021.00,39448419.94,1487738.71
2021-05-02,939400.00,22036.00,38961851.06,1510788.11
2021-05-01,939900.00,22171.00,39200544.56,1520043.71
2021-04-29,987400.00,23231.00,41074730.53,1592717.30
2021-04-28,987400.00,23522.00,41709209.25,1582324.86
2021-04-27,996400.00,23721.00,42175938.00,1575548.78
2021-04-26,998300.00,23667.00,42108325.24,1553738.59
2021-04-25,993600.00,23692.00,42200189.24,1549456.84
2021-04-24,1005700.00,23732.00,42271437.24,1552072.84
2021-04-22,1011700.00,23330.00,41555394.86,1525782.04
2021-04-21,1011700.00,23864.00,42771448.37,1558796.47
2021-04-20,1021600.00,24184.00,42982224.38,1609928.87
2021-04-19,1022800.00,24181.00,42785861.99,1621336.12
2021-04-18,1019000.00,24054.00,42464932.19,1610174.82
2021-04-17,1039600.00,24618.00,43460617.80,1647928.98
2021-04-15,1045400.00,23987.00,42346650.39,1605689.84
2021-04-14,1045400.00,25015.00,43398524.11,1665498.75
2021-04-13,1037500.00,24897.00,43475140.18,1585191.94
2021-04-12,1042800.00,25032.00,43335397.18,1584024.93
2021-04-11,1039100.00,24995.00,43911217.22,1579684.02
2021-04-10,1032900.00,24749.00,43479044.41,1564136.82
2021-04-08,1051100.00,24466.00,42981869.99,1546251.22
2021-04-07,1051100.00,24799.00,43152739.29,1566304.84
2021-04-06,1058500.00,25061.00,43643731.50,1572327.18
2021-04-05,1070100.00,25245.00,43598115.00,1568976.79
2021-04-04,1059200.00,24924.00,42714752.42,1583670.98
2021-04-03,1059900.00,24946.00,42752456.02,1585068.86
2021-03-31,1084600.00,25752.00,44133778.86,1636282.10
2021-03-30,1084600.00,25796.00,43437885.03,1654555.42
2021-03-28,1103100.00,25233.00,43726266.32,1625257.62
2021-03-27,1095500.00,25624.00,44403830.23,1650441.93
2021-03-24,1083210.00,25148.70,43580182.84,1619827.86
2021-03-18,1085500.00,23963.00,41508707.43,1516378.61
2021-03-17,1085500.00,25134.00,43401392.43,1709112.00
2021-03-16,1076800.00,24899.00,43090208.79,1702842.59
2021-03-15,1066400.00,24851.00,42964894.51,1711736.81
2021-03-14,1050400.00,24724.00,42562366.00,1678759.64
2021-03-13,1044200.00,24654.00,42441861.00,1674006.64
2021-03-10,1028700.00,24242.00,41732603.00,1646031.84
2021-03-09,1028700.00,24583.00,42199177.20,1659844.08
2021-03-08,1021100.00,24648.00,41351948.40,1681979.47
2021-03-07,1012600.00,24706.00,42005139.99,1648878.39
2021-03-06,1028700.00,24776.00,42124153.99,1653550.19
2021-03-04,1052100.00,24661.00,41928631.00,1645875.09
2021-03-03,1052100.00,24976.00,42841334.02,1600212.31
2021-03-02,1062400.00,25309.00,43863027.28,1586874.32
2021-03-01,1065000.00,25267.00,43522407.50,1609255.20
2021-02-28,1081800.00,25425.00,45673470.62,1704492.02
2021-02-27,1077200.00,25345.00,45529758.62,1699128.82
2021-02-24,1101900.00,24821.00,44588445.01,1663999.86
2021-02-23,1101900.00,25401.00,45833565.02,1660463.44
2021-02-22,1091500.00,25139.00,45418630.07,1640068.31
2021-02-21,1072100.00,24504.00,43455394.20,1566540.73
2021-02-20,1082500.00,24704.00,43810074.20,1579326.73
2021-02-18,1140900.00,25171.00,44638252.01,1609182.04
2021-02-17,1140900.00,25945.00,45951188.87,1669301.20
2021-02-16,1134900.00,25803.00,46373150.34,1634620.01
2021-02-15,1153400.00,26145.00,47712011.14,1598505.28
2021-02-14,1134500.00,25498.00,46531300.82,1558947.70
2021-02-13,1152900.00,25745.00,46982051.13,1574049.28
2021-02-11,1164900.00,24696.00,45067731.00,1509913.42
2021-02-09,1139800.00,24103.00,44236237.08,1472452.27
2021-02-08,1139800.00,25148.00,46068621.81,1522962.91
2021-02-07,1131000.00,24978.00,44683144.81,1469705.52
2021-02-06,1087600.00,24385.00,43622327.10,1434813.40
2021-02-04,1074400.00,23747.00,42481008.88,1397273.48
2021-02-03,1074400.00,23907.00,43802404.23,1397603.20
2021-02-02,1088300.00,23949.00,43838644.50,1376109.52
2021-02-01,1095500.00,24348.00,45306759.59,1372009.76
2021-01-31,1094100.00,24085.00,44265822.09,1337440.02
2021-01-30,1107700.00,24444.00,44925628.20,1357375.29
2021-01-28,1073100.00,23211.00,42659497.47,1288906.80
2021-01-27,1073100.00,23965.00,44213029.09,1337486.68
2021-01-26,1055700.00,23803.00,44052210.94,1330825.73
2021-01-25,1046500.00,23431.00,43462162.47,1309324.31
2021-01-24,1065000.00,23354.00,43562217.34,1310159.36
2021-01-23,1054600.00,23462.00,43763669.75,1316218.16
2021-01-21,1035200.00,22655.00,42258372.61,1270945.47
2021-01-20,1035200.00,22787.00,42518263.86,1277895.00
2021-01-19,992300.00,22645.00,41655477.50,1265855.53
2021-01-18,962200.00,21983.00,40675145.97,1240280.82
2021-01-16,999900.00,22947.00,42458835.22,1294669.70
2021-01-14,1039100.00,23953.00,44320237.07,1351428.22
2021-01-13,1039100.00,23854.00,44215773.82,1337255.27
2021-01-12,1082800.00,24443.00,45046005.30,1382984.98
2021-01-11,1106100.00,24918.00,46088332.19,1386935.88
2021-01-10,1101500.00,24874.00,47566551.41,1352648.15
2021-01-09,1108600.00,24877.00,47572288.31,1352811.29
2021-01-07,1157300.00,25551.00,48861178.55,1389463.41
2021-01-06,1157300.00,25485.00,48597347.12,1383835.48
2021-01-05,1166800.00,25853.00,50483151.84,1385720.76
2021-01-04,1206500.00,26098.00,50752779.33,1333346.82
2021-01-03,1188300.00,25898.00,48973118.00,1329603.32
2021-01-02,1158000.00,25714.00,48625174.00,1320156.76
2020-12-30,1147960.00,25629.40,48465195.40,1315813.40
2020-12-29,1146900.00,25735.00,48374078.24,1314801.15
2020-12-28,1143700.00,25715.00,48272196.74,1307864.92
2020-12-27,1149300.00,25744.00,48396146.23,1320409.78
2020-12-26,1146500.00,25774.00,48452543.23,1321948.48
2020-12-24,1153900.00,25862.00,48617974.43,1326462.00
2020-12-23,1153900.00,25912.00,48577225.13,1326694.42
2020-12-22,1149000.00,25928.00,48397204.17,1298474.29
2020-12-21,1142100.00,25682.00,48261613.15,1307470.62
2020-12-20,1141200.00,25604.00,48319867.55,1318606.00
2020-12-19,1137000.00,25544.00,48206635.55,1315516.00
2020-12-17,1137200.00,25802.00,48693533.14,1328803.00
2020-12-16,1137200.00,26021.00,48297577.46,1329152.73
2020-12-15,1129900.00,25776.00,47744886.06,1308389.72
2020-12-14,1137900.00,25996.00,47538883.93,1307338.86
